,Unnamed: 0,datetime,open,high,low,close,volume,mfi,f,signals,trade_type
1417,1417,2020-08-27 18:00:00,11197.94,11344.9,11170.0,11335.53,38782.229,32.85239827412384,0,0,
1418,1418,2020-08-28 00:00:00,11335.83,11410.39,11283.19,11399.78,28104.887,35.614109630029475,0,0,
1419,1419,2020-08-28 06:00:00,11399.78,11480.0,11360.0,11474.99,40052.19,39.24729293528502,0,0,
1420,1420,2020-08-28 12:00:00,11476.12,11544.88,11401.0,11477.7,43545.395,39.937184257447115,0,0,
1421,1421,2020-08-28 18:00:00,11477.7,11538.72,11456.34,11526.85,17775.155,39.59474590404203,0,0,
1422,1422,2020-08-29 00:00:00,11526.85,11543.0,11465.0,11508.14,14396.757,39.89691999924878,0,0,
1423,1423,2020-08-29 06:00:00,11508.15,11582.0,11419.34,11450.19,33400.969,35.84371683471615,0,0,
1424,1424,2020-08-29 12:00:00,11450.18,11538.49,11438.0,11513.5,20686.276,35.26851421526388,0,0,
1425,1425,2020-08-29 18:00:00,11513.5,11549.99,11459.73,11466.66,15231.227,35.51854017425255,0,0,
1426,1426,2020-08-30 00:00:00,11466.27,11656.85,11457.88,11592.82,32593.38,38.977373792157465,0,0,
1427,1427,2020-08-30 06:00:00,11592.83,11615.0,11556.0,11607.64,17390.59,42.34220473595912,0,0,
1428,1428,2020-08-30 12:00:00,11607.19,11692.63,11565.73,11648.75,39671.08,52.13051878834279,0,0,
1429,1429,2020-08-30 18:00:00,11648.74,11724.12,11594.38,11714.14,23611.622,58.05062557613122,0,0,
1430,1430,2020-08-31 00:00:00,11714.13,11730.0,11656.0,11671.0,19551.075,57.46461041909364,0,0,
1431,1431,2020-08-31 06:00:00,11670.99,11720.0,11575.78,11688.99,38063.096,52.18579010348867,0,0,
1432,1432,2020-08-31 12:00:00,11689.17,11784.21,11668.0,11719.72,44604.02,49.96282763119931,0,0,
1433,1433,2020-08-31 18:00:00,11719.72,11744.3,11621.14,11658.11,25054.187,46.63488779617936,0,0,
1434,1434,2020-09-01 00:00:00,11658.11,11810.93,11531.34,11805.78,45486.737,51.93021718692631,0,0,
1435,1435,2020-09-01 06:00:00,11805.78,11965.0,11785.0,11884.94,66086.633,58.582023121632815,0,0,
1436,1436,2020-09-01 12:00:00,11884.99,12061.07,11812.0,11968.89,63375.92,75.53929662166924,0,0,
1437,1437,2020-09-01 18:00:00,11968.89,12059.79,11867.0,11930.18,36731.538,81.18170673154157,0,0,
1438,1438,2020-09-02 00:00:00,11930.17,11961.0,11834.77,11877.24,36093.876,75.99171651158541,0,0,
1439,1439,2020-09-02 06:00:00,11877.25,11877.25,11156.0,11417.49,128000.558,62.17931810628048,0,0,
1440,1440,2020-09-02 12:00:00,11417.5,11488.0,11210.0,11363.29,84246.866,53.78830249022216,0,0,
1441,1441,2020-09-02 18:00:00,11363.29,11446.64,11311.94,11396.96,32070.664,54.56939623053109,0,0,
1442,1442,2020-09-03 00:00:00,11396.44,11450.0,11265.94,11288.2,40272.896,52.94850726440017,0,0,
1443,1443,2020-09-03 06:00:00,11288.89,11475.0,11189.71,11218.97,78602.875,50.355470522819815,0,0,
1444,1444,2020-09-03 12:00:00,11218.98,11263.76,10443.6,10704.8,236772.144,39.20928917856609,0,0,
1445,1445,2020-09-03 18:00:00,10704.79,10800.0,9901.16,10141.08,132164.822,35.8460036499866,0,0,
1446,1446,2020-09-04 00:00:00,10141.4,10347.99,10056.0,10284.1,83141.803,32.01520443092201,0,0,
1447,1447,2020-09-04 06:00:00,10284.11,10530.37,10100.0,10421.25,108500.244,36.137926990699555,0,0,
1448,1448,2020-09-04 12:00:00,10423.84,10500.0,9878.65,10406.7,171256.38,30.499046341143696,0,0,
1449,1449,2020-09-04 18:00:00,10406.59,10635.77,10333.0,10448.0,69665.414,32.36053482166655,0,0,
1450,1450,2020-09-05 00:00:00,10448.0,10567.87,10371.56,10404.42,50508.534,30.47400084678371,0,0,
1451,1451,2020-09-05 06:00:00,10404.44,10498.0,10126.0,10227.9,78899.5,29.838039596282073,0,0,
1452,1452,2020-09-05 12:00:00,10226.43,10350.0,9975.85,10132.39,139488.969,25.571629587068756,0,0,
1453,1453,2020-09-05 18:00:00,10133.52,10199.99,9808.58,10168.71,130410.279,24.23655080480188,0,0,
1454,1454,2020-09-06 00:00:00,10168.23,10247.19,10003.0,10121.73,57810.136,24.439137995997996,0,0,
1455,1455,2020-09-06 06:00:00,10121.72,10286.0,10070.0,10266.67,49265.626,23.33427899347177,-1,-1,short
1456,1456,2020-09-06 12:00:00,10266.45,10303.0,10125.56,10208.3,40289.477,21.935444125721943,-1,0,
1457,1457,2020-09-06 18:00:00,10208.3,10348.97,10181.73,10258.13,42842.415,21.938171658782935,-1,0,
1458,1458,2020-09-07 00:00:00,10258.13,10315.13,10082.11,10109.13,31030.992,22.07053934864831,-1,0,
1459,1459,2020-09-07 06:00:00,10109.13,10188.54,10000.0,10031.6,68305.114,23.026359138694787,-1,0,
1460,1460,2020-09-07 12:00:00,10031.6,10241.9,9879.68,10166.9,107336.127,28.826013872710192,0,1,close
1461,1461,2020-09-07 18:00:00,10166.91,10420.55,10089.15,10378.76,51804.716,29.478685683593312,0,0,
1462,1462,2020-09-08 00:00:00,10379.3,10443.79,10227.15,10234.59,37613.367,31.709718585828128,0,0,
1463,1463,2020-09-08 06:00:00,10234.59,10343.4,9933.0,9987.07,82258.78,31.81060388324495,0,0,
1464,1464,2020-09-08 12:00:00,9987.14,10175.0,9923.08,10161.51,94492.612,34.88316691389821,0,0,
1465,1465,2020-09-08 18:00:00,10161.51,10241.38,9842.01,10129.02,103437.563,35.56169866036326,0,0,
1466,1466,2020-09-09 00:00:00,10130.0,10154.23,9981.13,10092.38,38972.46,39.06814524224701,0,0,
1467,1467,2020-09-09 06:00:00,10092.38,10288.0,10065.0,10224.42,38384.713,36.11713087288146,0,0,
1468,1468,2020-09-09 12:00:00,10224.69,10279.82,10168.18,10268.06,40576.127,42.65484922128545,0,0,
1469,1469,2020-09-09 18:00:00,10268.09,10346.0,10176.0,10219.29,33289.389,40.990022353180564,0,0,
1470,1470,2020-09-10 00:00:00,10219.29,10421.03,10211.67,10374.51,43219.862,44.598741726221164,0,0,
1471,1471,2020-09-10 06:00:00,10374.51,10383.54,10233.0,10293.12,40128.939,45.97445775609388,0,0,
1472,1472,2020-09-10 12:00:00,10293.11,10484.6,10286.34,10349.92,68995.842,54.48057561892247,0,0,
1473,1473,2020-09-10 18:00:00,10349.92,10374.0,10250.01,10335.91,35323.23,59.06673806236056,0,0,
1474,1474,2020-09-11 00:00:00,10335.91,10380.5,10200.8,10285.09,41508.017,54.633809000022396,0,0,
1475,1475,2020-09-11 06:00:00,10285.09,10334.99,10240.11,10256.26,38108.715,50.608607174343305,0,0,
1476,1476,2020-09-11 12:00:00,10256.26,10347.44,10251.32,10300.0,34812.327,50.36959485676451,0,0,
1477,1477,2020-09-11 18:00:00,10299.99,10397.85,10295.02,10387.81,21500.244,49.36463001985826,0,0,
1478,1478,2020-09-12 00:00:00,10387.81,10399.96,10322.55,10359.0,15757.021,51.6221996202443,0,0,
1479,1479,2020-09-12 06:00:00,10359.0,10359.0,10303.53,10340.62,17862.392,54.20622830257053,0,0,
1480,1480,2020-09-12 12:00:00,10340.62,10380.0,10271.0,10375.0,29809.25,50.38096100825575,0,0,
1481,1481,2020-09-12 18:00:00,10374.99,10477.7,10374.02,10438.28,34000.374,49.406623890261926,0,0,
1482,1482,2020-09-13 00:00:00,10438.29,10580.0,10402.0,10529.5,30989.56,49.059827723290034,0,0,
1483,1483,2020-09-13 06:00:00,10529.5,10557.52,10304.14,10322.51,45247.935,51.09103520717525,0,0,
1484,1484,2020-09-13 12:00:00,10323.05,10352.68,10209.01,10275.0,58504.894,53.248211869577105,0,0,
1485,1485,2020-09-13 18:00:00,10274.4,10329.99,10245.01,10327.72,24279.454,62.15671031992251,0,0,
1486,1486,2020-09-14 00:00:00,10327.72,10368.0,10241.57,10335.03,26941.214,61.57160406584659,0,0,
1487,1487,2020-09-14 06:00:00,10335.03,10474.99,10320.79,10465.46,47664.045,62.10974731930368,0,0,
1488,1488,2020-09-14 12:00:00,10465.45,10746.06,10446.0,10676.56,96632.998,64.9539286219422,0,0,
1489,1489,2020-09-14 18:00:00,10676.56,10740.0,10614.09,10664.1,34021.979,65.048331653845,0,0,
1490,1490,2020-09-15 00:00:00,10664.1,10838.96,10643.45,10733.1,43371.785,65.12966406878337,0,0,
1491,1491,2020-09-15 06:00:00,10733.1,10880.0,10592.0,10814.0,71180.983,71.41493286062251,0,0,
1492,1492,2020-09-15 12:00:00,10814.01,10923.42,10690.37,10788.16,92752.995,72.34197867709136,0,0,
1493,1493,2020-09-15 18:00:00,10788.15,10869.99,10732.0,10776.78,40351.467,71.76450910633682,0,0,
1494,1494,2020-09-16 00:00:00,10776.88,10822.0,10661.9,10767.11,47201.043,71.12171773292921,0,0,
1495,1495,2020-09-16 06:00:00,10767.11,10937.52,10755.44,10893.78,64781.558,76.3109360101647,0,0,
1496,1496,2020-09-16 12:00:00,10893.77,11089.08,10854.0,11034.0,87141.749,77.74750956067719,0,0,
1497,1497,2020-09-16 18:00:00,11033.52,11078.93,10934.77,10948.17,53756.669,72.78434180794024,0,0,
1498,1498,2020-09-17 00:00:00,10948.16,11040.0,10843.0,10908.51,52248.505,68.46771852117705,0,0,
1499,1499,2020-09-17 06:00:00,10908.51,10920.99,10770.0,10871.59,50096.429,66.2358447348512,0,0,
1500,1500,2020-09-17 12:00:00,10871.59,10878.99,10740.0,10855.56,51979.401,62.00622936077313,0,0,
1501,1501,2020-09-17 18:00:00,10855.56,10969.75,10855.56,10935.33,32160.026,61.99466648279621,0,0,
1502,1502,2020-09-18 00:00:00,10935.97,10955.96,10870.63,10921.54,22887.158,59.50570837134208,0,0,
1503,1503,2020-09-18 06:00:00,10921.53,11035.0,10894.0,10972.08,36545.665,63.48079467423654,0,0,
1504,1504,2020-09-18 12:00:00,10972.34,10997.37,10810.1,10825.96,53470.983,63.59352393178826,0,0,
1505,1505,2020-09-18 18:00:00,10825.95,10938.07,10810.11,10926.29,23124.545,63.59929465848047,0,0,
1506,1506,2020-09-19 00:00:00,10926.3,10974.99,10918.0,10924.22,19536.458,63.38769923462482,0,0,
1507,1507,2020-09-19 06:00:00,10923.97,11168.52,10880.0,11130.7,41746.778,63.27137388954383,0,0,
1508,1508,2020-09-19 12:00:00,11130.7,11177.0,11034.4,11062.0,41792.758,61.291426500702826,0,0,
1509,1509,2020-09-19 18:00:00,11061.99,11080.0,11000.4,11073.74,23163.238,58.41375953800322,0,0,
1510,1510,2020-09-20 00:00:00,11073.2,11073.9,10890.29,10946.02,37298.235,54.20464039900884,0,0,
1511,1511,2020-09-20 06:00:00,10946.02,10988.66,10921.0,10946.15,22289.547,49.25346683731301,0,0,
1512,1512,2020-09-20 12:00:00,10946.99,10953.22,10751.0,10887.21,58519.238,40.50662698826928,0,0,
1513,1513,2020-09-20 18:00:00,10887.2,10938.83,10812.76,10914.28,32343.542,44.65258968137593,0,0,
1514,1514,2020-09-21 00:00:00,10915.52,10980.69,10886.02,10952.31,30693.188,49.166350816621986,0,0,
1515,1515,2020-09-21 06:00:00,10952.31,10970.0,10572.01,10634.48,114738.076,39.203989441050574,0,0,
1516,1516,2020-09-21 12:00:00,10634.48,10636.0,10281.0,10393.01,137943.197,27.900991693796243,0,0,
1517,1517,2020-09-21 18:00:00,10393.01,10532.95,10373.13,10414.73,49672.684,33.24857573394273,0,0,
1518,1518,2020-09-22 00:00:00,10414.73,10488.17,10353.1,10458.08,37102.538,33.867200611905616,0,0,
1519,1519,2020-09-22 06:00:00,10458.08,10504.3,10359.01,10449.99,57025.177,39.67930684093682,0,0,
1520,1520,2020-09-22 12:00:00,10449.99,10518.55,10420.0,10487.15,46763.745,44.93604737148627,0,0,
1521,1521,2020-09-22 18:00:00,10487.15,10574.08,10449.9,10523.32,39009.226,45.263400771581075,0,0,
1522,1522,2020-09-23 00:00:00,10523.32,10529.0,10436.13,10467.08,24300.151,45.24168402244471,0,0,
1523,1523,2020-09-23 06:00:00,10467.07,10490.0,10374.12,10469.31,44673.308,40.935141373294144,0,0,
1524,1524,2020-09-23 12:00:00,10469.31,10531.94,10440.05,10451.01,36621.902,45.676709549195124,0,0,
1525,1525,2020-09-23 18:00:00,10451.01,10458.1,10132.21,10237.91,97432.181,40.044577832857655,0,0,
1526,1526,2020-09-24 00:00:00,10237.91,10339.99,10191.0,10284.53,34669.128,37.512340792571486,0,0,
1527,1527,2020-09-24 06:00:00,10284.53,10433.0,10276.91,10406.49,47576.736,37.697436176741654,0,0,
1528,1528,2020-09-24 12:00:00,10406.49,10737.0,10326.9,10649.9,107767.196,41.39057322990973,0,0,
1529,1529,2020-09-24 18:00:00,10649.91,10837.27,10585.23,10724.92,51633.513,45.068955334767686,0,0,
1530,1530,2020-09-25 00:00:00,10724.91,10754.29,10638.01,10646.31,28767.245,45.46522212512161,0,0,
1531,1531,2020-09-25 06:00:00,10646.31,10697.78,10551.56,10624.8,54908.67,44.17264475527256,0,0,
1532,1532,2020-09-25 12:00:00,10624.81,10728.62,10552.54,10692.13,55862.742,49.32851582215143,0,0,
1533,1533,2020-09-25 18:00:00,10692.31,10748.68,10646.2,10683.51,31392.116,49.25808945926803,0,0,
1534,1534,2020-09-26 00:00:00,10683.5,10827.8,10642.23,10722.71,34861.233,49.42127691651105,0,0,
1535,1535,2020-09-26 06:00:00,10722.71,10760.89,10659.54,10706.95,28902.729,53.56187964901066,0,0,
1536,1536,2020-09-26 12:00:00,10706.95,10748.88,10665.0,10738.76,25600.331,62.703708315252655,0,0,
1537,1537,2020-09-26 18:00:00,10738.76,10776.68,10698.01,10726.5,19976.198,61.512611314409,0,0,
1538,1538,2020-09-27 00:00:00,10726.5,10793.5,10719.0,10774.0,21568.941,65.00745255493183,0,0,
1539,1539,2020-09-27 06:00:00,10774.0,10777.5,10602.76,10622.43,43054.472,59.518285839463125,0,0,
1540,1540,2020-09-27 12:00:00,10622.42,10775.23,10584.0,10722.16,39301.114,59.21090762425807,0,0,
1541,1541,2020-09-27 18:00:00,10722.15,10776.45,10700.0,10768.0,19516.189,58.2987629212247,0,0,
1542,1542,2020-09-28 00:00:00,10768.0,11024.0,10767.99,10875.99,61000.443,62.83753517956766,0,0,
1543,1543,2020-09-28 06:00:00,10875.99,10902.38,10830.0,10877.47,30353.073,63.76719571524029,0,0,
1544,1544,2020-09-28 12:00:00,10877.48,10939.99,10829.23,10885.5,45941.618,64.21842563935701,0,0,
1545,1545,2020-09-28 18:00:00,10885.5,10887.65,10627.19,10691.45,49810.243,67.58944416714769,0,0,
1546,1546,2020-09-29 00:00:00,10691.94,10728.03,10655.0,10677.75,27640.491,68.05447191092401,0,0,
1547,1547,2020-09-29 06:00:00,10677.76,10797.0,10666.6,10754.98,33485.027,67.56250558667949,0,0,
1548,1548,2020-09-29 12:00:00,10754.98,10783.6,10631.49,10670.09,48015.597,58.679999511951856,0,0,
1549,1549,2020-09-29 18:00:00,10670.09,10863.94,10668.68,10836.98,37747.204,57.91828549366354,0,0,
1550,1550,2020-09-30 00:00:00,10836.99,10845.99,10691.17,10694.36,31808.551,57.66691244494419,0,0,
1551,1551,2020-09-30 06:00:00,10694.35,10746.76,10660.05,10677.26,33701.816,59.32980582934498,0,0,
1552,1552,2020-09-30 12:00:00,10677.27,10796.0,10666.08,10762.4,31833.879,57.951584649969185,0,0,
1553,1553,2020-09-30 18:00:00,10763.0,10786.83,10676.23,10773.0,35489.87,58.20687485847751,0,0,
1554,1554,2020-10-01 00:00:00,10773.0,10850.0,10773.0,10815.39,28587.225,57.84276889757875,0,0,
1555,1555,2020-10-01 06:00:00,10815.39,10935.14,10802.0,10897.75,48004.545,63.04601057976175,0,0,
1556,1556,2020-10-01 12:00:00,10897.75,10905.15,10442.0,10480.38,124292.239,52.34467943878876,0,0,
1557,1557,2020-10-01 18:00:00,10479.01,10634.0,10458.0,10612.63,52735.613,47.99641574973624,0,0,
1558,1558,2020-10-02 00:00:00,10612.62,10660.0,10378.38,10436.39,66245.076,43.22533322977661,0,0,
1559,1559,2020-10-02 06:00:00,10436.4,10525.0,10371.03,10430.13,64157.196,42.289785530937145,0,0,
1560,1560,2020-10-02 12:00:00,10430.14,10599.67,10425.24,10532.97,63080.536,43.69718645650901,0,0,
1561,1561,2020-10-02 18:00:00,10532.97,10578.54,10460.0,10565.15,31264.229,44.36415859024753,0,0,
1562,1562,2020-10-03 00:00:00,10565.44,10571.73,10516.67,10533.83,16666.457,41.53467966955237,0,0,
1563,1563,2020-10-03 06:00:00,10533.83,10558.83,10491.11,10530.89,21920.275,41.96796456230437,0,0,
1564,1564,2020-10-03 12:00:00,10530.89,10596.0,10514.08,10575.76,22169.263,40.29816627458616,0,0,
1565,1565,2020-10-03 18:00:00,10575.68,10590.0,10520.88,10537.96,15559.916,41.98157803218059,0,0,
1566,1566,2020-10-04 00:00:00,10537.96,10574.54,10514.0,10557.05,14829.71,42.64965326608323,0,0,
1567,1567,2020-10-04 06:00:00,10557.04,10648.0,10557.04,10594.2,26779.042,42.14771588705223,0,0,
1568,1568,2020-10-04 12:00:00,10594.19,10614.0,10568.0,10601.37,14862.426,43.95577327387305,0,0,
1569,1569,2020-10-04 18:00:00,10600.8,10694.0,10590.22,10660.16,34440.927,43.68059450268754,0,0,
1570,1570,2020-10-05 00:00:00,10660.16,10738.77,10640.0,10669.05,26828.732,47.46732122272406,0,0,
1571,1571,2020-10-05 06:00:00,10669.05,10687.0,10608.9,10658.41,28641.943,47.78973353803446,0,0,
1572,1572,2020-10-05 12:00:00,10658.42,10770.49,10650.0,10689.61,44383.297,48.62880731558094,0,0,
1573,1573,2020-10-05 18:00:00,10689.61,10792.0,10675.5,10785.0,30735.165,48.311009722334965,0,0,
1574,1574,2020-10-06 00:00:00,10784.99,10792.0,10734.16,10741.69,24465.404,48.0207927784953,0,0,
1575,1575,2020-10-06 06:00:00,10741.69,10757.84,10650.0,10693.32,38560.113,42.206277782803085,0,0,
1576,1576,2020-10-06 12:00:00,10693.32,10753.0,10613.0,10705.97,49977.008,46.746374804128585,0,0,
1577,1577,2020-10-06 18:00:00,10705.97,10729.0,10510.66,10593.65,71892.725,45.4647846245172,0,0,
1578,1578,2020-10-07 00:00:00,10593.65,10606.66,10540.29,10601.29,25057.448,48.229995558357196,0,0,
1579,1579,2020-10-07 06:00:00,10601.29,10624.98,10563.08,10592.28,29056.879,55.425380118023355,0,0,
1580,1580,2020-10-07 12:00:00,10592.28,10645.62,10590.0,10631.04,32045.052,53.168201779746184,0,0,
1581,1581,2020-10-07 18:00:00,10631.59,10675.0,10623.31,10658.75,20541.143,52.342723900632485,0,0,
1582,1582,2020-10-08 00:00:00,10658.75,10664.77,10594.82,10608.82,18318.113,49.39255859365384,0,0,
1583,1583,2020-10-08 06:00:00,10608.82,10627.09,10523.0,10598.42,43376.604,47.66275269914379,0,0,
1584,1584,2020-10-08 12:00:00,10598.99,10958.0,10586.31,10875.88,122154.691,55.13654067335563,0,0,
1585,1585,2020-10-08 18:00:00,10875.88,10931.28,10836.34,10919.45,24089.453,57.84019971343023,0,0,
1586,1586,2020-10-09 00:00:00,10919.45,10934.43,10854.0,10858.37,19668.194,57.4108782033374,0,0,
1587,1587,2020-10-09 06:00:00,10858.37,11110.0,10818.44,11049.28,67917.108,59.8074183248666,0,0,
1588,1588,2020-10-09 12:00:00,11049.41,11103.61,11032.51,11055.82,42928.179,63.145173113154925,0,0,
1589,1589,2020-10-09 18:00:00,11055.83,11093.54,11011.0,11050.47,23823.337,59.57280930574951,0,0,
1590,1590,2020-10-10 00:00:00,11050.46,11494.0,11050.46,11374.78,85965.868,62.6100056277567,0,0,
1591,1591,2020-10-10 06:00:00,11374.79,11397.59,11237.49,11317.25,44290.466,66.67089358402269,0,0,
1592,1592,2020-10-10 12:00:00,11317.24,11421.41,11280.86,11356.0,40677.413,66.6234374379429,0,0,
1593,1593,2020-10-10 18:00:00,11355.99,11377.32,11264.4,11294.79,28464.265,63.129813391156674,0,0,
1594,1594,2020-10-11 00:00:00,11294.78,11399.86,11273.77,11339.01,24967.78,63.208660664700425,0,0,
1595,1595,2020-10-11 06:00:00,11339.0,11413.78,11330.26,11375.46,27533.526,67.28794785055118,0,0,
1596,1596,2020-10-11 12:00:00,11376.0,11450.73,11333.03,11424.98,48878.359,73.15149915883629,0,0,
1597,1597,2020-10-11 18:00:00,11424.99,11429.05,11278.0,11369.59,44943.411,75.20528022385581,0,0,
1598,1598,2020-10-12 00:00:00,11369.59,11417.76,11345.86,11398.51,24135.069,78.17895500939925,0,0,
1599,1599,2020-10-12 06:00:00,11398.52,11403.48,11157.0,11246.32,59365.836,71.8730943383899,0,0,
1600,1600,2020-10-12 12:00:00,11246.31,11600.0,11240.3,11559.98,101965.398,74.1612978462133,0,0,
1601,1601,2020-10-12 18:00:00,11559.99,11732.0,11435.0,11530.36,68750.9,75.54475787231218,0,0,
1602,1602,2020-10-13 00:00:00,11530.37,11546.44,11412.0,11507.06,40359.897,73.7023621127594,0,0,
1603,1603,2020-10-13 06:00:00,11507.39,11562.0,11372.06,11486.28,50909.141,72.87636280456938,0,0,
1604,1604,2020-10-13 12:00:00,11486.28,11508.73,11308.0,11354.55,76188.84,63.624778852428626,0,0,
1605,1605,2020-10-13 18:00:00,11354.55,11460.73,11341.78,11419.36,31657.237,63.95689658203865,0,0,
1606,1606,2020-10-14 00:00:00,11419.36,11489.48,11355.17,11408.12,28829.463,66.29691760422395,0,0,
1607,1607,2020-10-14 06:00:00,11408.13,11445.99,11353.01,11362.0,34740.8,61.43470405407927,0,0,
1608,1608,2020-10-14 12:00:00,11362.0,11550.0,11280.5,11335.15,96182.507,63.57304113555785,0,0,
1609,1609,2020-10-14 18:00:00,11334.61,11433.18,11285.06,11417.13,33184.2,62.93022450282136,0,0,
1610,1610,2020-10-15 00:00:00,11417.12,11425.65,11354.73,11403.01,20797.561,60.35225897984466,0,0,
1611,1611,2020-10-15 06:00:00,11403.0,11420.0,11250.0,11315.0,59350.423,54.723591645924486,0,0,
1612,1612,2020-10-15 12:00:00,11314.56,11486.27,11268.77,11458.71,79636.067,56.53046077795293,0,0,
1613,1613,2020-10-15 18:00:00,11458.71,11649.48,11446.88,11502.0,55476.348,60.53027463007304,0,0,
1614,1614,2020-10-16 00:00:00,11502.0,11538.92,11175.0,11342.27,93096.896,54.409989937162486,0,0,
1615,1615,2020-10-16 06:00:00,11342.27,11398.6,11215.0,11367.77,57349.003,50.47628050603225,0,0,
1616,1616,2020-10-16 12:00:00,11367.77,11392.0,11280.0,11334.5,38781.309,50.00963673438558,0,0,
1617,1617,2020-10-16 18:00:00,11334.49,11366.88,11273.1,11318.92,23111.877,51.02590135628977,0,0,
1618,1618,2020-10-17 00:00:00,11319.51,11364.93,11260.0,11347.58,21250.762,50.88881308898036,0,0,
1619,1619,2020-10-17 06:00:00,11347.59,11379.2,11308.53,11342.21,17675.365,54.62579953495764,0,0,
1620,1620,2020-10-17 12:00:00,11342.21,11424.09,11250.0,11340.94,45459.419,47.30393432135295,0,0,
1621,1621,2020-10-17 18:00:00,11340.94,11364.1,11323.0,11356.25,11507.42,43.94517409385771,0,0,
1622,1622,2020-10-18 00:00:00,11356.25,11397.0,11342.54,11386.88,17472.818,47.04680450004095,0,0,
1623,1623,2020-10-18 06:00:00,11386.88,11477.52,11375.5,11417.81,29669.399,51.627817890752745,0,0,
1624,1624,2020-10-18 12:00:00,11417.81,11489.0,11410.0,11460.53,23716.339,57.84466647312975,0,0,
1625,1625,2020-10-18 18:00:00,11460.53,11529.93,11411.0,11501.1,21613.635,57.32737440141943,0,0,
1626,1626,2020-10-19 00:00:00,11501.5,11543.0,11404.01,11436.99,28898.282,53.74040340875506,0,0,
1627,1627,2020-10-19 06:00:00,11436.99,11529.99,11418.94,11474.34,27122.472,57.647908168656116,0,0,
1628,1628,2020-10-19 12:00:00,11474.34,11830.0,11469.6,11720.01,129080.833,59.475006068866904,0,0,
1629,1629,2020-10-19 18:00:00,11720.01,11774.0,11656.01,11745.0,45060.061,64.0034130739025,0,0,
1630,1630,2020-10-20 00:00:00,11744.99,11761.65,11673.0,11750.89,24530.484,64.19093551035536,0,0,
1631,1631,2020-10-20 06:00:00,11750.89,11937.63,11696.0,11774.2,107488.878,72.76318814144763,0,0,
1632,1632,2020-10-20 12:00:00,11774.09,12045.78,11760.0,11957.1,128514.076,74.3136714318466,0,0,
1633,1633,2020-10-20 18:00:00,11956.57,11976.32,11851.0,11900.03,52278.364,68.5827381416741,0,0,
1634,1634,2020-10-21 00:00:00,11900.03,12294.96,11876.0,12221.61,110484.45,78.7918037712955,0,0,
1635,1635,2020-10-21 06:00:00,12221.62,12382.23,12116.0,12329.99,78850.322,85.00462515358652,1,1,long
1636,1636,2020-10-21 12:00:00,12329.48,12919.61,12265.0,12758.7,227836.701,87.62314771000952,1,0,
1637,1637,2020-10-21 18:00:00,12758.71,13240.0,12630.0,12796.07,174791.596,90.80337714501634,1,0,
1638,1638,2020-10-22 00:00:00,12796.06,12940.0,12675.5,12765.0,65483.276,86.0797367167554,1,0,
1639,1639,2020-10-22 06:00:00,12765.0,13031.37,12690.0,12970.46,80705.657,86.75154373950332,1,0,
1640,1640,2020-10-22 12:00:00,12970.46,13075.0,12800.67,13046.89,97252.73,90.13438741547922,1,0,
1641,1641,2020-10-22 18:00:00,13046.88,13188.27,12931.36,12968.87,100410.003,90.73523502543651,1,0,
1642,1642,2020-10-23 00:00:00,12970.39,13000.0,12835.75,12987.1,52773.454,87.51610875340815,1,0,
1643,1643,2020-10-23 06:00:00,12987.09,13043.0,12856.0,12971.7,60609.165,87.79105054588005,1,0,
1644,1644,2020-10-23 12:00:00,12971.43,13015.3,12725.04,12788.34,85064.329,83.08591346863899,0,-1,close
1645,1645,2020-10-23 18:00:00,12788.34,12975.0,12788.33,12925.82,38595.578,83.2837648606006,0,0,
1646,1646,2020-10-24 00:00:00,12925.82,13015.02,12871.07,12965.89,30365.544,84.87991960407646,1,1,long
1647,1647,2020-10-24 06:00:00,12965.89,13000.0,12902.0,12991.99,27909.173,84.9155986690672,1,0,
1648,1648,2020-10-24 12:00:00,12991.99,13177.59,12927.68,13127.12,89122.991,84.67172713304112,1,0,
1649,1649,2020-10-24 18:00:00,13127.12,13133.09,13021.0,13110.88,28748.923,84.5605160674969,1,0,
1650,1650,2020-10-25 00:00:00,13110.88,13369.0,12715.0,12947.65,95314.996,79.57169264974867,0,-1,close
1651,1651,2020-10-25 06:00:00,12947.65,13045.6,12887.42,12947.62,52747.703,75.80554777313971,0,0,
1652,1652,2020-10-25 12:00:00,12947.62,13040.0,12909.26,13000.0,34592.11,74.51121268963745,0,0,
1653,1653,2020-10-25 18:00:00,13000.01,13047.0,12929.92,13023.81,23357.843,77.22812803920135,0,0,
1654,1654,2020-10-26 00:00:00,13024.21,13144.0,12964.11,13100.59,44766.279,76.33094659984071,0,0,
1655,1655,2020-10-26 06:00:00,13100.59,13179.06,12830.0,13139.8,64674.606,71.74511879745361,0,0,
1656,1656,2020-10-26 12:00:00,13139.8,13240.0,12729.0,12871.58,158440.206,59.194635951357405,0,0,
1657,1657,2020-10-26 18:00:00,12871.57,13087.47,12851.24,13047.24,48622.205,55.20829046628548,0,0,
1658,1658,2020-10-27 00:00:00,13047.24,13139.16,13041.3,13081.25,34539.07,59.311336855359315,0,0,
1659,1659,2020-10-27 06:00:00,13081.25,13510.51,13055.0,13448.85,112860.921,60.44492779294325,0,0,
1660,1660,2020-10-27 12:00:00,13448.85,13744.0,13308.88,13669.6,159481.643,62.47743581794065,0,0,
